id_salario,id_periodo,id_indicador,id_geografia,sexo,sector_cnae,ocupacion_cno11,valor
1371,391,12,9,Total,N/A,N/A,18533.67
1372,392,12,9,Total,N/A,N/A,17735.19
1373,393,12,9,Total,N/A,N/A,17874.62
1374,394,12,9,Total,N/A,N/A,17741.88
1375,395,12,9,Total,N/A,N/A,17912.98
1376,396,12,9,Total,N/A,N/A,17443.75
1377,397,12,9,Total,N/A,N/A,17300.72
1378,398,12,9,Total,N/A,N/A,17850.54
1379,399,12,9,Total,N/A,N/A,17378.84
1380,400,12,9,Total,N/A,N/A,17069.99
1381,401,12,9,Total,N/A,N/A,16581.33
1382,386,9,10,Total,N/A,N/A,29978.69
1383,387,9,10,Total,N/A,N/A,28774.55
1384,388,9,10,Total,N/A,N/A,28145.02
1385,389,9,10,Total,N/A,N/A,27100.11
1386,390,9,10,Total,N/A,N/A,25968.2
1387,391,9,10,Total,N/A,N/A,25552.84
1388,392,9,10,Total,N/A,N/A,25180.45
1389,393,9,10,Total,N/A,N/A,24454.64
1390,394,9,10,Total,N/A,N/A,24321.57
1391,395,9,10,Total,N/A,N/A,23927.17
1392,396,9,10,Total,N/A,N/A,24253.73
1393,397,9,10,Total,N/A,N/A,24436.39
1394,398,9,10,Total,N/A,N/A,24499.32
1395,399,9,10,Total,N/A,N/A,24449.19
1396,400,9,10,Total,N/A,N/A,23851.31
1397,401,9,10,Total,N/A,N/A,23375.54
1398,386,10,10,Total,N/A,N/A,12169.08
1399,387,10,10,Total,N/A,N/A,10988.1
1400,388,10,10,Total,N/A,N/A,10898.33
1401,389,10,10,Total,N/A,N/A,10566.45
1402,390,10,10,Total,N/A,N/A,9541.39
1403,391,10,10,Total,N/A,N/A,8991.48
1404,392,10,10,Total,N/A,N/A,9176.86
1405,393,10,10,Total,N/A,N/A,8470.49
1406,394,10,10,Total,N/A,N/A,8246.79
1407,395,10,10,Total,N/A,N/A,7841.98
1408,396,10,10,Total,N/A,N/A,8068.64
1409,397,10,10,Total,N/A,N/A,8684.82
1410,398,10,10,Total,N/A,N/A,8870.68
1411,399,10,10,Total,N/A,N/A,9237.79
1412,400,10,10,Total,N/A,N/A,9246.15
1413,401,10,10,Total,N/A,N/A,9221.03
1414,386,11,10,Total,N/A,N/A,17737.92
1415,387,11,10,Total,N/A,N/A,16887.95
1416,388,11,10,Total,N/A,N/A,16355.41
1417,389,11,10,Total,N/A,N/A,15944.35
1418,390,11,10,Total,N/A,N/A,15374.55
1419,391,11,10,Total,N/A,N/A,15043.66
1420,392,11,10,Total,N/A,N/A,15053.96
1421,393,11,10,Total,N/A,N/A,14238.29
1422,394,11,10,Total,N/A,N/A,14345.12
1423,395,11,10,Total,N/A,N/A,14010.69
1424,396,11,10,Total,N/A,N/A,13986.96
1425,397,11,10,Total,N/A,N/A,14429.08
1426,398,11,10,Total,N/A,N/A,14411.74
1427,399,11,10,Total,N/A,N/A,14476.86
1428,400,11,10,Total,N/A,N/A,14465.39
1429,401,11,10,Total,N/A,N/A,14162.82
1430,386,12,10,Total,N/A,N/A,25826.11
1431,387,12,10,Total,N/A,N/A,24772.36
1432,388,12,10,Total,N/A,N/A,23962.36
1433,389,12,10,Total,N/A,N/A,23184.02
1434,390,12,10,Total,N/A,N/A,22319.4
1435,391,12,10,Total,N/A,N/A,22151.28
1436,392,12,10,Total,N/A,N/A,21719.75
1437,393,12,10,Total,N/A,N/A,21188.49
1438,394,12,10,Total,N/A,N/A,20972.14
1439,395,12,10,Total,N/A,N/A,20601.39
1440,396,12,10,Total,N/A,N/A,20763.38
1441,397,12,10,Total,N/A,N/A,20991.85
1442,398,12,10,Total,N/A,N/A,21249.33
1443,399,12,10,Total,N/A,N/A,20851.5
1444,400,12,10,Total,N/A,N/A,20633.92
1445,401,12,10,Total,N/A,N/A,19904.44
1446,386,9,11,Total,N/A,N/A,25632.37
1447,387,9,11,Total,N/A,N/A,24510.34
1448,388,9,11,Total,N/A,N/A,23448.29
1449,389,9,11,Total,N/A,N/A,22856.7
1450,390,9,11,Total,N/A,N/A,22045.66
1451,391,9,11,Total,N/A,N/A,22121.05
1452,392,9,11,Total,N/A,N/A,21362.39
1453,393,9,11,Total,N/A,N/A,21168.81
1454,394,9,11,Total,N/A,N/A,20935.41
1455,395,9,11,Total,N/A,N/A,20639.58
1456,396,9,11,Total,N/A,N/A,20878.02
1457,397,9,11,Total,N/A,N/A,21223.72
1458,398,9,11,Total,N/A,N/A,21316.34
1459,399,9,11,Total,N/A,N/A,20707.24
1460,400,9,11,Total,N/A,N/A,20489.79
1461,401,9,11,Total,N/A,N/A,19793.62
1462,386,10,11,Total,N/A,N/A,9891.63
1463,387,10,11,Total,N/A,N/A,10170.63
1464,388,10,11,Total,N/A,N/A,8499.99
1465,389,10,11,Total,N/A,N/A,8360.76
1466,390,10,11,Total,N/A,N/A,7705.15
1467,391,10,11,Total,N/A,N/A,7559.78
1468,392,10,11,Total,N/A,N/A,7265.78
1469,393,10,11,Total,N/A,N/A,7043.28
1470,394,10,11,Total,N/A,N/A,6897.32
1471,395,10,11,Total,N/A,N/A,6636.24
1472,396,10,11,Total,N/A,N/A,7283.51
1473,397,10,11,Total,N/A,N/A,7487.14
1474,398,10,11,Total,N/A,N/A,7747.32
1475,399,10,11,Total,N/A,N/A,7718.91
1476,400,10,11,Total,N/A,N/A,7612.14
1477,401,10,11,Total,N/A,N/A,8317.02
1478,386,11,11,Total,N/A,N/A,15936.16
1479,387,11,11,Total,N/A,N/A,15505.54
1480,388,11,11,Total,N/A,N/A,14127.59
1481,389,11,11,Total,N/A,N/A,13650.62
1482,390,11,11,Total,N/A,N/A,13231.62
1483,391,11,11,Total,N/A,N/A,13281.5
1484,392,11,11,Total,N/A,N/A,12865.12
1485,393,11,11,Total,N/A,N/A,12808.8
1486,394,11,11,Total,N/A,N/A,12428.28
1487,395,11,11,Total,N/A,N/A,12244.8
1488,396,11,11,Total,N/A,N/A,12362.83
1489,397,11,11,Total,N/A,N/A,12887.28
1490,398,11,11,Total,N/A,N/A,12977.23
1491,399,11,11,Total,N/A,N/A,12962.67
1492,400,11,11,Total,N/A,N/A,12850.38
1493,401,11,11,Total,N/A,N/A,12797.3
1494,386,12,11,Total,N/A,N/A,21610.74
1495,387,12,11,Total,N/A,N/A,20768.8
1496,388,12,11,Total,N/A,N/A,19842.63
1497,389,12,11,Total,N/A,N/A,19108.09
1498,390,12,11,Total,N/A,N/A,18650.01
1499,391,12,11,Total,N/A,N/A,18887.4
1500,392,12,11,Total,N/A,N/A,18310.86
1501,393,12,11,Total,N/A,N/A,18008.49
1502,394,12,11,Total,N/A,N/A,18000.0
1503,395,12,11,Total,N/A,N/A,17856.7
1504,396,12,11,Total,N/A,N/A,17865.28
1505,397,12,11,Total,N/A,N/A,18074.33
1506,398,12,11,Total,N/A,N/A,18137.57
1507,399,12,11,Total,N/A,N/A,17483.64
1508,400,12,11,Total,N/A,N/A,17429.24
1509,401,12,11,Total,N/A,N/A,16863.72
1510,386,9,12,Total,N/A,N/A,23684.22
1511,387,9,12,Total,N/A,N/A,21922.73
1512,388,9,12,Total,N/A,N/A,21393.01
1513,389,9,12,Total,N/A,N/A,20479.3
1514,390,9,12,Total,N/A,N/A,19940.68
1515,391,9,12,Total,N/A,N/A,19947.8
1516,392,9,12,Total,N/A,N/A,19672.4
1517,393,9,12,Total,N/A,N/A,19475.2
1518,394,9,12,Total,N/A,N/A,19564.49
1519,395,9,12,Total,N/A,N/A,19180.57
1520,396,9,12,Total,N/A,N/A,19129.72
1521,397,9,12,Total,N/A,N/A,19721.35
1522,398,9,12,Total,N/A,N/A,19879.46
1523,399,9,12,Total,N/A,N/A,19480.55
1524,400,9,12,Total,N/A,N/A,19099.56
1525,401,9,12,Total,N/A,N/A,18264.9
1526,386,10,12,Total,N/A,N/A,8727.75
1527,387,10,12,Total,N/A,N/A,8069.48
1528,388,10,12,Total,N/A,N/A,8107.82
1529,389,10,12,Total,N/A,N/A,7441.94
1530,390,10,12,Total,N/A,N/A,7452.2
1531,391,10,12,Total,N/A,N/A,6985.47
1532,392,10,12,Total,N/A,N/A,6224.16
1533,393,10,12,Total,N/A,N/A,6024.68
1534,394,10,12,Total,N/A,N/A,6069.2
1535,395,10,12,Total,N/A,N/A,6358.7
1536,396,10,12,Total,N/A,N/A,5700.69
1537,397,10,12,Total,N/A,N/A,7313.14
1538,398,10,12,Total,N/A,N/A,7654.8
1539,399,10,12,Total,N/A,N/A,7611.02
1540,400,10,12,Total,N/A,N/A,7871.95
1541,401,10,12,Total,N/A,N/A,8596.36
1542,386,11,12,Total,N/A,N/A,15121.7
1543,387,11,12,Total,N/A,N/A,14140.99
1544,388,11,12,Total,N/A,N/A,13542.22
1545,389,11,12,Total,N/A,N/A,13265.03
1546,390,11,12,Total,N/A,N/A,12701.76
1547,391,11,12,Total,N/A,N/A,12047.28
1548,392,11,12,Total,N/A,N/A,12219.53
1549,393,11,12,Total,N/A,N/A,11299.56
1550,394,11,12,Total,N/A,N/A,11730.48
1551,395,11,12,Total,N/A,N/A,11354.96
1552,396,11,12,Total,N/A,N/A,11637.2
1553,397,11,12,Total,N/A,N/A,12558.69
1554,398,11,12,Total,N/A,N/A,13060.18
1555,399,11,12,Total,N/A,N/A,12770.8
1556,400,11,12,Total,N/A,N/A,12624.0
1557,401,11,12,Total,N/A,N/A,12322.15
1558,386,12,12,Total,N/A,N/A,19918.08
1559,387,12,12,Total,N/A,N/A,18859.71
1560,388,12,12,Total,N/A,N/A,18146.41
1561,389,12,12,Total,N/A,N/A,17492.05
1562,390,12,12,Total,N/A,N/A,17110.33
1563,391,12,12,Total,N/A,N/A,17259.71
1564,392,12,12,Total,N/A,N/A,17166.32
1565,393,12,12,Total,N/A,N/A,16700.25
1566,394,12,12,Total,N/A,N/A,16836.63
1567,395,12,12,Total,N/A,N/A,16345.61
1568,396,12,12,Total,N/A,N/A,16635.96
1569,397,12,12,Total,N/A,N/A,16644.58
1570,398,12,12,Total,N/A,N/A,16805.45
1571,399,12,12,Total,N/A,N/A,16122.46
1572,400,12,12,Total,N/A,N/A,16300.34
1573,401,12,12,Total,N/A,N/A,15528.87
1574,386,9,13,Total,N/A,N/A,25279.15
1575,387,9,13,Total,N/A,N/A,24169.68
1576,388,9,13,Total,N/A,N/A,23305.86
1577,389,9,13,Total,N/A,N/A,22834.66
1578,390,9,13,Total,N/A,N/A,22177.4
1579,391,9,13,Total,N/A,N/A,22244.59
1580,392,9,13,Total,N/A,N/A,21605.88
1581,393,9,13,Total,N/A,N/A,21082.12
1582,394,9,13,Total,N/A,N/A,20624.55
1583,395,9,13,Total,N/A,N/A,20195.89
1584,396,9,13,Total,N/A,N/A,19824.66
1585,397,9,13,Total,N/A,N/A,19389.2
1586,398,9,13,Total,N/A,N/A,19970.29
1587,399,9,13,Total,N/A,N/A,20241.99
1588,400,9,13,Total,N/A,N/A,19806.66
1589,401,9,13,Total,N/A,N/A,19156.41
1590,386,10,13,Total,N/A,N/A,11344.31
1591,387,10,13,Total,N/A,N/A,9755.28
1592,388,10,13,Total,N/A,N/A,10065.82
1593,389,10,13,Total,N/A,N/A,9009.15
1594,390,10,13,Total,N/A,N/A,8824.97
1595,391,10,13,Total,N/A,N/A,8568.76
1596,392,10,13,Total,N/A,N/A,8588.31
1597,393,10,13,Total,N/A,N/A,8161.71
1598,394,10,13,Total,N/A,N/A,8028.43
1599,395,10,13,Total,N/A,N/A,7736.9
1600,396,10,13,Total,N/A,N/A,7763.16
1601,397,10,13,Total,N/A,N/A,7815.32
1602,398,10,13,Total,N/A,N/A,8287.56
1603,399,10,13,Total,N/A,N/A,8828.16
1604,400,10,13,Total,N/A,N/A,8742.56
1605,401,10,13,Total,N/A,N/A,8400.0
1606,386,11,13,Total,N/A,N/A,16168.2
1607,387,11,13,Total,N/A,N/A,15318.52
1608,388,11,13,Total,N/A,N/A,14491.19
1609,389,11,13,Total,N/A,N/A,14084.57
1610,390,11,13,Total,N/A,N/A,13991.27
1611,391,11,13,Total,N/A,N/A,13679.88
1612,392,11,13,Total,N/A,N/A,13571.11
1613,393,11,13,Total,N/A,N/A,13136.33
1614,394,11,13,Total,N/A,N/A,13199.46
1615,395,11,13,Total,N/A,N/A,12629.69
1616,396,11,13,Total,N/A,N/A,12815.14
1617,397,11,13,Total,N/A,N/A,12718.73
1618,398,11,13,Total,N/A,N/A,12962.34
1619,399,11,13,Total,N/A,N/A,13025.44
1620,400,11,13,Total,N/A,N/A,12730.61
1621,401,11,13,Total,N/A,N/A,12293.82
1622,386,12,13,Total,N/A,N/A,21775.07
1623,387,12,13,Total,N/A,N/A,20497.55
1624,388,12,13,Total,N/A,N/A,19880.64
1625,389,12,13,Total,N/A,N/A,19389.46
1626,390,12,13,Total,N/A,N/A,18813.49
1627,391,12,13,Total,N/A,N/A,18600.0
1628,392,12,13,Total,N/A,N/A,18529.26
1629,393,12,13,Total,N/A,N/A,18146.24
1630,394,12,13,Total,N/A,N/A,17599.99
1631,395,12,13,Total,N/A,N/A,17379.48
1632,396,12,13,Total,N/A,N/A,17187.12
1633,397,12,13,Total,N/A,N/A,16632.45
1634,398,12,13,Total,N/A,N/A,16873.88
1635,399,12,13,Total,N/A,N/A,17216.32
1636,400,12,13,Total,N/A,N/A,16569.15
1637,401,12,13,Total,N/A,N/A,16150.71
1638,386,9,14,Total,N/A,N/A,32219.6
1639,387,9,14,Total,N/A,N/A,31230.73
1640,388,9,14,Total,N/A,N/A,29512.58
1641,389,9,14,Total,N/A,N/A,28829.06
1642,390,9,14,Total,N/A,N/A,27817.76
1643,391,9,14,Total,N/A,N/A,27010.93
1644,392,9,14,Total,N/A,N/A,27089.12
1645,393,9,14,Total,N/A,N/A,26330.14
1646,394,9,14,Total,N/A,N/A,26448.04
1647,395,9,14,Total,N/A,N/A,26570.35
1648,396,9,14,Total,N/A,N/A,26215.36
1649,397,9,14,Total,N/A,N/A,26044.39
1650,398,9,14,Total,N/A,N/A,25845.2
1651,399,9,14,Total,N/A,N/A,25988.95
1652,400,9,14,Total,N/A,N/A,25860.65
1653,401,9,14,Total,N/A,N/A,25269.61
1654,386,10,14,Total,N/A,N/A,13160.0
1655,387,10,14,Total,N/A,N/A,12432.75
1656,388,10,14,Total,N/A,N/A,11769.4
1657,389,10,14,Total,N/A,N/A,11402.18
1658,390,10,14,Total,N/A,N/A,10063.68
1659,391,10,14,Total,N/A,N/A,9396.89
1660,392,10,14,Total,N/A,N/A,9920.36
1661,393,10,14,Total,N/A,N/A,9619.78
1662,394,10,14,Total,N/A,N/A,9165.01
1663,395,10,14,Total,N/A,N/A,8862.52
1664,396,10,14,Total,N/A,N/A,8884.58
1665,397,10,14,Total,N/A,N/A,9154.8
1666,398,10,14,Total,N/A,N/A,9307.05
1667,399,10,14,Total,N/A,N/A,10101.07
1668,400,10,14,Total,N/A,N/A,9773.58
1669,401,10,14,Total,N/A,N/A,9715.01
1670,386,11,14,Total,N/A,N/A,17938.54
1671,387,11,14,Total,N/A,N/A,17085.48
1672,388,11,14,Total,N/A,N/A,16463.53
1673,389,11,14,Total,N/A,N/A,15709.73
1674,390,11,14,Total,N/A,N/A,15070.7
1675,391,11,14,Total,N/A,N/A,14732.73
1676,392,11,14,Total,N/A,N/A,14697.3
1677,393,11,14,Total,N/A,N/A,14263.26
1678,394,11,14,Total,N/A,N/A,14359.3
1679,395,11,14,Total,N/A,N/A,14275.72
1680,396,11,14,Total,N/A,N/A,14117.55
1681,397,11,14,Total,N/A,N/A,14323.48
1682,398,11,14,Total,N/A,N/A,14192.74
1683,399,11,14,Total,N/A,N/A,14604.68
1684,400,11,14,Total,N/A,N/A,14205.96
1685,401,11,14,Total,N/A,N/A,13915.75
1686,386,12,14,Total,N/A,N/A,26100.08
1687,387,12,14,Total,N/A,N/A,25203.47
1688,388,12,14,Total,N/A,N/A,24090.61
1689,389,12,14,Total,N/A,N/A,23231.04
1690,390,12,14,Total,N/A,N/A,22262.74
1691,391,12,14,Total,N/A,N/A,21477.88
1692,392,12,14,Total,N/A,N/A,21608.08
1693,393,12,14,Total,N/A,N/A,21165.0
1694,394,12,14,Total,N/A,N/A,21307.78
1695,395,12,14,Total,N/A,N/A,21579.38
1696,396,12,14,Total,N/A,N/A,21273.89
1697,397,12,14,Total,N/A,N/A,21418.48
1698,398,12,14,Total,N/A,N/A,21045.69
1699,399,12,14,Total,N/A,N/A,21319.25
1700,400,12,14,Total,N/A,N/A,20712.42
1701,401,12,14,Total,N/A,N/A,20269.59
1702,386,9,15,Total,N/A,N/A,25329.87
1703,387,9,15,Total,N/A,N/A,23851.69
1704,388,9,15,Total,N/A,N/A,23281.39
1705,389,9,15,Total,N/A,N/A,22919.62
1706,390,9,15,Total,N/A,N/A,22123.99
1707,391,9,15,Total,N/A,N/A,21510.59
1708,392,9,15,Total,N/A,N/A,21309.22
1709,393,9,15,Total,N/A,N/A,21242.5
1710,394,9,15,Total,N/A,N/A,20928.98
1711,395,9,15,Total,N/A,N/A,20717.07
1712,396,9,15,Total,N/A,N/A,20449.83
1713,397,9,15,Total,N/A,N/A,20682.01
1714,398,9,15,Total,N/A,N/A,21077.49
1715,399,9,15,Total,N/A,N/A,20863.37
1716,400,9,15,Total,N/A,N/A,20430.4
1717,401,9,15,Total,N/A,N/A,18911.75
1718,386,10,15,Total,N/A,N/A,10202.36
1719,387,10,15,Total,N/A,N/A,10017.7
1720,388,10,15,Total,N/A,N/A,9848.06
1721,389,10,15,Total,N/A,N/A,9150.06
1722,390,10,15,Total,N/A,N/A,8938.21
1723,391,10,15,Total,N/A,N/A,7812.2
1724,392,10,15,Total,N/A,N/A,7736.02
1725,393,10,15,Total,N/A,N/A,7567.09
1726,394,10,15,Total,N/A,N/A,7000.71
1727,395,10,15,Total,N/A,N/A,6893.23
1728,396,10,15,Total,N/A,N/A,6788.11
1729,397,10,15,Total,N/A,N/A,6926.64
1730,398,10,15,Total,N/A,N/A,7689.32
1731,399,10,15,Total,N/A,N/A,7481.65
1732,400,10,15,Total,N/A,N/A,7907.43
1733,401,10,15,Total,N/A,N/A,7895.09
1734,386,11,15,Total,N/A,N/A,15337.92
1735,387,11,15,Total,N/A,N/A,14182.58
1736,388,11,15,Total,N/A,N/A,13957.39
1737,389,11,15,Total,N/A,N/A,13433.11
1738,390,11,15,Total,N/A,N/A,13402.47
1739,391,11,15,Total,N/A,N/A,12970.44
1740,392,11,15,Total,N/A,N/A,12970.82
1741,393,11,15,Total,N/A,N/A,12265.37
1742,394,11,15,Total,N/A,N/A,12402.24
1743,395,11,15,Total,N/A,N/A,12437.58
1744,396,11,15,Total,N/A,N/A,11717.17
1745,397,11,15,Total,N/A,N/A,12444.96
1746,398,11,15,Total,N/A,N/A,12531.12
1747,399,11,15,Total,N/A,N/A,12589.39
1748,400,11,15,Total,N/A,N/A,12492.0
1749,401,11,15,Total,N/A,N/A,12270.02
1750,386,12,15,Total,N/A,N/A,21155.77
1751,387,12,15,Total,N/A,N/A,19903.52
1752,388,12,15,Total,N/A,N/A,19550.44
1753,389,12,15,Total,N/A,N/A,19377.52
1754,390,12,15,Total,N/A,N/A,18519.9
1755,391,12,15,Total,N/A,N/A,18641.49
1756,392,12,15,Total,N/A,N/A,18004.27
1757,393,12,15,Total,N/A,N/A,17551.8
1758,394,12,15,Total,N/A,N/A,17669.43
1759,395,12,15,Total,N/A,N/A,17459.44
1760,396,12,15,Total,N/A,N/A,17401.72
1761,397,12,15,Total,N/A,N/A,17650.5
1762,398,12,15,Total,N/A,N/A,17783.88
1763,399,12,15,Total,N/A,N/A,17436.29
1764,400,12,15,Total,N/A,N/A,17243.78
1765,401,12,15,Total,N/A,N/A,16321.96
1766,386,9,16,Total,N/A,N/A,31199.66
1767,387,9,16,Total,N/A,N/A,29189.52
1768,388,9,16,Total,N/A,N/A,28459.37
1769,389,9,16,Total,N/A,N/A,27995.96
1770,390,9,16,Total,N/A,N/A,27493.93
1771,391,9,16,Total,N/A,N/A,26364.75
1772,392,9,16,Total,N/A,N/A,26329.79
1773,393,9,16,Total,N/A,N/A,25468.38
1774,394,9,16,Total,N/A,N/A,24863.98
1775,395,9,16,Total,N/A,N/A,24700.78
1776,396,9,16,Total,N/A,N/A,23836.93
1777,397,9,16,Total,N/A,N/A,23784.38
1778,398,9,16,Total,N/A,N/A,24384.92
1779,399,9,16,Total,N/A,N/A,23824.88
1780,400,9,16,Total,N/A,N/A,23657.71
1781,401,9,16,Total,N/A,N/A,23342.74
1782,386,10,16,Total,N/A,N/A,13679.3
1783,387,10,16,Total,N/A,N/A,11415.73
1784,388,10,16,Total,N/A,N/A,11359.48
1785,389,10,16,Total,N/A,N/A,10536.13
1786,390,10,16,Total,N/A,N/A,10070.98
1787,391,10,16,Total,N/A,N/A,10548.78
1788,392,10,16,Total,N/A,N/A,10059.23
1789,393,10,16,Total,N/A,N/A,9390.12
1790,394,10,16,Total,N/A,N/A,8720.64
1791,395,10,16,Total,N/A,N/A,9363.55
1792,396,10,16,Total,N/A,N/A,8114.18
1793,397,10,16,Total,N/A,N/A,8228.46
1794,398,10,16,Total,N/A,N/A,8950.65
1795,399,10,16,Total,N/A,N/A,9104.65
1796,400,10,16,Total,N/A,N/A,8553.84
1797,401,10,16,Total,N/A,N/A,9036.69
1798,386,11,16,Total,N/A,N/A,20426.31
1799,387,11,16,Total,N/A,N/A,19042.79
1800,388,11,16,Total,N/A,N/A,18302.83
1801,389,11,16,Total,N/A,N/A,17908.53
1802,390,11,16,Total,N/A,N/A,17770.64
1803,391,11,16,Total,N/A,N/A,17607.97
1804,392,11,16,Total,N/A,N/A,16530.41
1805,393,11,16,Total,N/A,N/A,15700.74
1806,394,11,16,Total,N/A,N/A,15145.36
1807,395,11,16,Total,N/A,N/A,15725.64
1808,396,11,16,Total,N/A,N/A,14543.12
1809,397,11,16,Total,N/A,N/A,15083.7
1810,398,11,16,Total,N/A,N/A,15921.13
1811,399,11,16,Total,N/A,N/A,15233.56
1812,400,11,16,Total,N/A,N/A,16032.66
1813,401,11,16,Total,N/A,N/A,15445.79
1814,386,12,16,Total,N/A,N/A,28145.42
1815,387,12,16,Total,N/A,N/A,26334.35
1816,388,12,16,Total,N/A,N/A,25606.09
1817,389,12,16,Total,N/A,N/A,25211.89
1818,390,12,16,Total,N/A,N/A,24978.02
1819,391,12,16,Total,N/A,N/A,23602.88
1820,392,12,16,Total,N/A,N/A,23450.74
1821,393,12,16,Total,N/A,N/A,22578.2
1822,394,12,16,Total,N/A,N/A,22423.62
1823,395,12,16,Total,N/A,N/A,22258.27
1824,396,12,16,Total,N/A,N/A,21360.9
1825,397,12,16,Total,N/A,N/A,21476.76
1826,398,12,16,Total,N/A,N/A,22511.4
1827,399,12,16,Total,N/A,N/A,21633.28
1828,400,12,16,Total,N/A,N/A,21482.41
1829,401,12,16,Total,N/A,N/A,21369.54
1830,386,9,17,Total,N/A,N/A,33504.92
1831,387,9,17,Total,N/A,N/A,32313.73
1832,388,9,17,Total,N/A,N/A,31063.68
1833,389,9,17,Total,N/A,N/A,30224.16
1834,390,9,17,Total,N/A,N/A,29476.21
1835,391,9,17,Total,N/A,N/A,28470.94
1836,392,9,17,Total,N/A,N/A,28204.49
1837,393,9,17,Total,N/A,N/A,27480.71
1838,394,9,17,Total,N/A,N/A,27571.31
1839,395,9,17,Total,N/A,N/A,27786.57
1840,396,9,17,Total,N/A,N/A,26915.07
1841,397,9,17,Total,N/A,N/A,26535.61
1842,398,9,17,Total,N/A,N/A,26370.36
1843,399,9,17,Total,N/A,N/A,26593.7
1844,400,9,17,Total,N/A,N/A,26162.45
1845,401,9,17,Total,N/A,N/A,25547.13
1846,386,10,17,Total,N/A,N/A,13616.19
1847,387,10,17,Total,N/A,N/A,12609.48
1848,388,10,17,Total,N/A,N/A,12481.42
1849,389,10,17,Total,N/A,N/A,11578.19
1850,390,10,17,Total,N/A,N/A,10754.04
1851,391,10,17,Total,N/A,N/A,9824.86
1852,392,10,17,Total,N/A,N/A,10126.72
1853,393,10,17,Total,N/A,N/A,9549.97
1854,394,10,17,Total,N/A,N/A,9876.0
1855,395,10,17,Total,N/A,N/A,9087.11
1856,396,10,17,Total,N/A,N/A,9397.69
1857,397,10,17,Total,N/A,N/A,9057.48
1858,398,10,17,Total,N/A,N/A,9596.42
1859,399,10,17,Total,N/A,N/A,9725.86
1860,400,10,17,Total,N/A,N/A,10248.5
1861,401,10,17,Total,N/A,N/A,9996.0
1862,386,11,17,Total,N/A,N/A,20646.01
1863,387,11,17,Total,N/A,N/A,19177.0
1864,388,11,17,Total,N/A,N/A,19000.72
1865,389,11,17,Total,N/A,N/A,18460.05
1866,390,11,17,Total,N/A,N/A,17686.0
1867,391,11,17,Total,N/A,N/A,16813.31
1868,392,11,17,Total,N/A,N/A,16997.0
1869,393,11,17,Total,N/A,N/A,16233.05
1870,394,11,17,Total,N/A,N/A,16617.8
1871,395,11,17,Total,N/A,N/A,16780.23
1872,396,11,17,Total,N/A,N/A,15951.23
1873,397,11,17,Total,N/A,N/A,16379.11
1874,398,11,17,Total,N/A,N/A,16552.0
1875,399,11,17,Total,N/A,N/A,16544.33
1876,400,11,17,Total,N/A,N/A,16400.34
1877,401,11,17,Total,N/A,N/A,15984.69
1878,386,12,17,Total,N/A,N/A,30190.8
1879,387,12,17,Total,N/A,N/A,28857.03
1880,388,12,17,Total,N/A,N/A,27884.0
1881,389,12,17,Total,N/A,N/A,26788.95
1882,390,12,17,Total,N/A,N/A,26104.0
1883,391,12,17,Total,N/A,N/A,25427.64
1884,392,12,17,Total,N/A,N/A,25584.0
1885,393,12,17,Total,N/A,N/A,24939.0
1886,394,12,17,Total,N/A,N/A,25171.7
1887,395,12,17,Total,N/A,N/A,25600.93
1888,396,12,17,Total,N/A,N/A,23728.74
1889,397,12,17,Total,N/A,N/A,23974.14
1890,398,12,17,Total,N/A,N/A,24197.46
1891,399,12,17,Total,N/A,N/A,23799.14
1892,400,12,17,Total,N/A,N/A,23855.99
1893,401,12,17,Total,N/A,N/A,23143.68
1894,386,9,18,Total,N/A,N/A,26319.06
1895,387,9,18,Total,N/A,N/A,24903.38
1896,388,9,18,Total,N/A,N/A,23716.88
1897,389,9,18,Total,N/A,N/A,23292.63
1898,390,9,18,Total,N/A,N/A,22877.13
1899,391,9,18,Total,N/A,N/A,22641.17
1900,392,9,18,Total,N/A,N/A,22234.21
1901,393,9,18,Total,N/A,N/A,21999.02
1902,394,9,18,Total,N/A,N/A,21756.79
1903,395,9,18,Total,N/A,N/A,21954.1
1904,396,9,18,Total,N/A,N/A,20628.81
1905,397,9,18,Total,N/A,N/A,20346.24
1906,398,9,18,Total,N/A,N/A,20996.76
1907,399,9,18,Total,N/A,N/A,21035.86
1908,400,9,18,Total,N/A,N/A,21179.93
1909,401,9,18,Total,N/A,N/A,20674.16
1910,386,10,18,Total,N/A,N/A,11829.18
1911,387,10,18,Total,N/A,N/A,9750.51
1912,388,10,18,Total,N/A,N/A,9764.83
1913,389,10,18,Total,N/A,N/A,9347.79
1914,390,10,18,Total,N/A,N/A,8516.62
1915,391,10,18,Total,N/A,N/A,8801.47
1916,392,10,18,Total,N/A,N/A,8389.56
1917,393,10,18,Total,N/A,N/A,8116.12
1918,394,10,18,Total,N/A,N/A,7519.28
1919,395,10,18,Total,N/A,N/A,7937.79
1920,396,10,18,Total,N/A,N/A,7139.23
1921,397,10,18,Total,N/A,N/A,7539.29
1922,398,10,18,Total,N/A,N/A,8163.78
1923,399,10,18,Total,N/A,N/A,8196.91
1924,400,10,18,Total,N/A,N/A,8803.96
1925,401,10,18,Total,N/A,N/A,8604.54
1926,386,11,18,Total,N/A,N/A,17209.84
1927,387,11,18,Total,N/A,N/A,15502.44
1928,388,11,18,Total,N/A,N/A,15016.92
